,index,classes,wav_path
434,495,bed,.\train\audio\bed\590750e8_nohash_0.wav
435,496,bed,.\train\audio\bed\590750e8_nohash_1.wav
436,497,bed,.\train\audio\bed\591d32f3_nohash_0.wav
437,498,bed,.\train\audio\bed\591d32f3_nohash_1.wav
438,499,bed,.\train\audio\bed\5a0bc987_nohash_0.wav
439,500,bed,.\train\audio\bed\5a3712c9_nohash_0.wav
440,505,bed,.\train\audio\bed\5b1db3ee_nohash_0.wav
441,506,bed,.\train\audio\bed\5b1db3ee_nohash_1.wav
442,507,bed,.\train\audio\bed\5b1db3ee_nohash_2.wav
443,508,bed,.\train\audio\bed\5b1db3ee_nohash_3.wav
444,509,bed,.\train\audio\bed\5b1db3ee_nohash_4.wav
445,511,bed,.\train\audio\bed\5ba724a7_nohash_1.wav
446,512,bed,.\train\audio\bed\5be23def_nohash_0.wav
447,513,bed,.\train\audio\bed\5c39594f_nohash_0.wav
448,514,bed,.\train\audio\bed\5c8af87a_nohash_0.wav
449,515,bed,.\train\audio\bed\5d9bb361_nohash_0.wav
450,517,bed,.\train\audio\bed\5de8f2f0_nohash_0.wav
451,518,bed,.\train\audio\bed\5e033479_nohash_0.wav
452,519,bed,.\train\audio\bed\5e033479_nohash_1.wav
453,520,bed,.\train\audio\bed\5e1b34a6_nohash_0.wav
454,521,bed,.\train\audio\bed\5e3dde6b_nohash_0.wav
455,522,bed,.\train\audio\bed\5efb758c_nohash_0.wav
456,523,bed,.\train\audio\bed\5f47fdf9_nohash_0.wav
457,524,bed,.\train\audio\bed\5f8e50a0_nohash_0.wav
458,525,bed,.\train\audio\bed\5f8e50a0_nohash_1.wav
459,527,bed,.\train\audio\bed\5fb88f4c_nohash_0.wav
460,528,bed,.\train\audio\bed\5ff3f9a1_nohash_0.wav
461,529,bed,.\train\audio\bed\6021f08b_nohash_0.wav
462,530,bed,.\train\audio\bed\6021f08b_nohash_1.wav
463,532,bed,.\train\audio\bed\60472d26_nohash_1.wav
464,534,bed,.\train\audio\bed\605ed0ff_nohash_0.wav
465,535,bed,.\train\audio\bed\6071a214_nohash_0.wav
466,536,bed,.\train\audio\bed\6094340e_nohash_0.wav
467,537,bed,.\train\audio\bed\611d2b50_nohash_0.wav
468,540,bed,.\train\audio\bed\61a9f72a_nohash_0.wav
469,541,bed,.\train\audio\bed\61bcb275_nohash_0.wav
470,542,bed,.\train\audio\bed\61e50f62_nohash_0.wav
471,543,bed,.\train\audio\bed\61e50f62_nohash_1.wav
472,544,bed,.\train\audio\bed\6205088b_nohash_0.wav
473,545,bed,.\train\audio\bed\6205088b_nohash_1.wav
474,546,bed,.\train\audio\bed\6205088b_nohash_2.wav
475,547,bed,.\train\audio\bed\6205088b_nohash_3.wav
476,548,bed,.\train\audio\bed\620ff0fa_nohash_0.wav
477,549,bed,.\train\audio\bed\62581901_nohash_0.wav
478,550,bed,.\train\audio\bed\62581901_nohash_1.wav
479,551,bed,.\train\audio\bed\625fd898_nohash_0.wav
480,552,bed,.\train\audio\bed\62605293_nohash_0.wav
481,553,bed,.\train\audio\bed\62605293_nohash_1.wav
482,554,bed,.\train\audio\bed\627c0bec_nohash_0.wav
483,555,bed,.\train\audio\bed\627c0bec_nohash_1.wav
484,556,bed,.\train\audio\bed\62ef962d_nohash_0.wav
485,557,bed,.\train\audio\bed\62ef962d_nohash_1.wav
486,558,bed,.\train\audio\bed\62ff07ef_nohash_0.wav
487,559,bed,.\train\audio\bed\62ff07ef_nohash_1.wav
488,560,bed,.\train\audio\bed\6366f61a_nohash_0.wav
489,561,bed,.\train\audio\bed\638548d5_nohash_0.wav
490,562,bed,.\train\audio\bed\638548d5_nohash_1.wav
491,564,bed,.\train\audio\bed\63996b7c_nohash_1.wav
492,565,bed,.\train\audio\bed\6414258b_nohash_1.wav
493,566,bed,.\train\audio\bed\64574a99_nohash_0.wav
494,567,bed,.\train\audio\bed\64da5281_nohash_0.wav
495,568,bed,.\train\audio\bed\64da5281_nohash_1.wav
496,569,bed,.\train\audio\bed\65040d9b_nohash_0.wav
497,570,bed,.\train\audio\bed\650daf8e_nohash_0.wav
498,571,bed,.\train\audio\bed\650daf8e_nohash_1.wav
499,573,bed,.\train\audio\bed\651d108f_nohash_0.wav
500,574,bed,.\train\audio\bed\652b3da7_nohash_0.wav
501,575,bed,.\train\audio\bed\652b3da7_nohash_1.wav
502,576,bed,.\train\audio\bed\652b3da7_nohash_2.wav
503,577,bed,.\train\audio\bed\652b3da7_nohash_3.wav
504,578,bed,.\train\audio\bed\653a48f5_nohash_0.wav
505,579,bed,.\train\audio\bed\65c73b55_nohash_0.wav
506,580,bed,.\train\audio\bed\65d81c54_nohash_0.wav
507,581,bed,.\train\audio\bed\65d81c54_nohash_1.wav
508,582,bed,.\train\audio\bed\65d844fc_nohash_0.wav
509,584,bed,.\train\audio\bed\65f2531f_nohash_0.wav
510,586,bed,.\train\audio\bed\66041c69_nohash_1.wav
511,587,bed,.\train\audio\bed\66276b0e_nohash_0.wav
512,588,bed,.\train\audio\bed\66276b0e_nohash_1.wav
513,589,bed,.\train\audio\bed\66774579_nohash_0.wav
514,590,bed,.\train\audio\bed\66a412a7_nohash_0.wav
515,591,bed,.\train\audio\bed\66aa0f29_nohash_0.wav
516,592,bed,.\train\audio\bed\66cff190_nohash_0.wav
517,593,bed,.\train\audio\bed\66cff190_nohash_1.wav
518,594,bed,.\train\audio\bed\66cff190_nohash_2.wav
519,595,bed,.\train\audio\bed\6727b579_nohash_0.wav
520,596,bed,.\train\audio\bed\67961766_nohash_0.wav
521,597,bed,.\train\audio\bed\67961766_nohash_1.wav
522,598,bed,.\train\audio\bed\67c7fecb_nohash_0.wav
523,599,bed,.\train\audio\bed\6823565f_nohash_0.wav
524,600,bed,.\train\audio\bed\682e1687_nohash_0.wav
525,601,bed,.\train\audio\bed\682e1687_nohash_1.wav
526,602,bed,.\train\audio\bed\6846af18_nohash_0.wav
527,603,bed,.\train\audio\bed\686d030b_nohash_0.wav
528,604,bed,.\train\audio\bed\6889b21f_nohash_0.wav
529,605,bed,.\train\audio\bed\68dd409e_nohash_0.wav
530,606,bed,.\train\audio\bed\68effe85_nohash_0.wav
531,607,bed,.\train\audio\bed\69086eb0_nohash_0.wav
532,608,bed,.\train\audio\bed\692a88e6_nohash_0.wav
533,609,bed,.\train\audio\bed\6a014b29_nohash_0.wav
534,610,bed,.\train\audio\bed\6a1908f8_nohash_0.wav
535,612,bed,.\train\audio\bed\6a203e0e_nohash_1.wav
536,613,bed,.\train\audio\bed\6a2fb9a5_nohash_0.wav
537,615,bed,.\train\audio\bed\6adb8ad9_nohash_0.wav
538,616,bed,.\train\audio\bed\6af4aa07_nohash_0.wav
539,617,bed,.\train\audio\bed\6b7d5101_nohash_0.wav
540,618,bed,.\train\audio\bed\6b81fead_nohash_0.wav
541,619,bed,.\train\audio\bed\6b81fead_nohash_1.wav
542,620,bed,.\train\audio\bed\6b81fead_nohash_2.wav
543,622,bed,.\train\audio\bed\6b889021_nohash_1.wav
544,623,bed,.\train\audio\bed\6b889021_nohash_2.wav
545,624,bed,.\train\audio\bed\6c0f6493_nohash_0.wav
546,625,bed,.\train\audio\bed\6c429c7b_nohash_0.wav
547,626,bed,.\train\audio\bed\6c968bd9_nohash_0.wav
548,628,bed,.\train\audio\bed\6ceeb9aa_nohash_0.wav
549,629,bed,.\train\audio\bed\6ceeb9aa_nohash_1.wav
550,630,bed,.\train\audio\bed\6d1dcca6_nohash_0.wav
551,631,bed,.\train\audio\bed\6d1dcca6_nohash_1.wav
552,632,bed,.\train\audio\bed\6d2d3b0d_nohash_0.wav
553,633,bed,.\train\audio\bed\6d818f6c_nohash_0.wav
554,634,bed,.\train\audio\bed\6d818f6c_nohash_1.wav
555,635,bed,.\train\audio\bed\6d818f6c_nohash_2.wav
556,636,bed,.\train\audio\bed\6e2ef3d5_nohash_0.wav
557,637,bed,.\train\audio\bed\6e2ef3d5_nohash_1.wav
558,638,bed,.\train\audio\bed\6e41a77e_nohash_0.wav
559,639,bed,.\train\audio\bed\6e916de8_nohash_0.wav
560,640,bed,.\train\audio\bed\6f2f57c1_nohash_0.wav
561,641,bed,.\train\audio\bed\6f2f57c1_nohash_1.wav
562,642,bed,.\train\audio\bed\6f342826_nohash_0.wav
563,643,bed,.\train\audio\bed\6f342826_nohash_1.wav
564,644,bed,.\train\audio\bed\6f342826_nohash_2.wav
565,645,bed,.\train\audio\bed\6f342826_nohash_3.wav
566,647,bed,.\train\audio\bed\6f5b4d3d_nohash_3.wav
567,649,bed,.\train\audio\bed\6f7724f5_nohash_0.wav
568,650,bed,.\train\audio\bed\6f9088d7_nohash_0.wav
569,651,bed,.\train\audio\bed\6fca237d_nohash_0.wav
570,652,bed,.\train\audio\bed\7081436f_nohash_0.wav
571,654,bed,.\train\audio\bed\708a9569_nohash_0.wav
572,655,bed,.\train\audio\bed\708a9569_nohash_1.wav
573,656,bed,.\train\audio\bed\70a00e98_nohash_0.wav
574,657,bed,.\train\audio\bed\712e4d58_nohash_0.wav
575,658,bed,.\train\audio\bed\716757ce_nohash_0.wav
576,659,bed,.\train\audio\bed\716757ce_nohash_1.wav
577,660,bed,.\train\audio\bed\71904de3_nohash_0.wav
578,661,bed,.\train\audio\bed\7192fddc_nohash_0.wav
579,662,bed,.\train\audio\bed\71f6fed7_nohash_0.wav
580,663,bed,.\train\audio\bed\7211390b_nohash_0.wav
581,664,bed,.\train\audio\bed\72320401_nohash_0.wav
582,665,bed,.\train\audio\bed\723efc4c_nohash_0.wav
583,666,bed,.\train\audio\bed\7257420c_nohash_0.wav
584,667,bed,.\train\audio\bed\7257420c_nohash_1.wav
585,668,bed,.\train\audio\bed\726382d6_nohash_0.wav
586,669,bed,.\train\audio\bed\72aa7259_nohash_0.wav
587,670,bed,.\train\audio\bed\72ca6a6d_nohash_0.wav
588,671,bed,.\train\audio\bed\7303215d_nohash_0.wav
589,672,bed,.\train\audio\bed\7303215d_nohash_1.wav
590,673,bed,.\train\audio\bed\73124b26_nohash_0.wav
591,675,bed,.\train\audio\bed\735845ab_nohash_0.wav
592,676,bed,.\train\audio\bed\73dda36a_nohash_0.wav
593,677,bed,.\train\audio\bed\73f0c1f7_nohash_0.wav
594,679,bed,.\train\audio\bed\747e69fd_nohash_0.wav
595,681,bed,.\train\audio\bed\74b73f88_nohash_0.wav
596,682,bed,.\train\audio\bed\750e3e75_nohash_0.wav
597,683,bed,.\train\audio\bed\75915c90_nohash_0.wav
598,684,bed,.\train\audio\bed\75b631ff_nohash_0.wav
599,685,bed,.\train\audio\bed\763188c4_nohash_0.wav
600,686,bed,.\train\audio\bed\765ffccb_nohash_0.wav
601,687,bed,.\train\audio\bed\765ffccb_nohash_1.wav
602,688,bed,.\train\audio\bed\76e53db9_nohash_0.wav
603,689,bed,.\train\audio\bed\772db621_nohash_0.wav
604,690,bed,.\train\audio\bed\772db621_nohash_1.wav
605,691,bed,.\train\audio\bed\7799c9cd_nohash_1.wav
606,693,bed,.\train\audio\bed\77def3ee_nohash_1.wav
607,694,bed,.\train\audio\bed\77f185d3_nohash_0.wav
608,696,bed,.\train\audio\bed\78030270_nohash_0.wav
609,697,bed,.\train\audio\bed\78102205_nohash_0.wav
610,698,bed,.\train\audio\bed\78102205_nohash_1.wav
611,699,bed,.\train\audio\bed\782c1305_nohash_0.wav
612,700,bed,.\train\audio\bed\7846fd85_nohash_0.wav
613,701,bed,.\train\audio\bed\784e281a_nohash_0.wav
614,702,bed,.\train\audio\bed\78622c2b_nohash_0.wav
615,703,bed,.\train\audio\bed\78884794_nohash_0.wav
616,705,bed,.\train\audio\bed\78884794_nohash_2.wav
617,706,bed,.\train\audio\bed\789e4ee7_nohash_0.wav
618,707,bed,.\train\audio\bed\7910d292_nohash_0.wav
619,708,bed,.\train\audio\bed\7a5530c9_nohash_0.wav
620,709,bed,.\train\audio\bed\7a5530c9_nohash_1.wav
621,710,bed,.\train\audio\bed\7add4c5f_nohash_0.wav
622,711,bed,.\train\audio\bed\7b2e879e_nohash_0.wav
623,712,bed,.\train\audio\bed\7b2e879e_nohash_1.wav
624,713,bed,.\train\audio\bed\7b301939_nohash_0.wav
625,714,bed,.\train\audio\bed\7be5a0f3_nohash_0.wav
626,715,bed,.\train\audio\bed\7bf801d1_nohash_0.wav
627,716,bed,.\train\audio\bed\7c1d8533_nohash_0.wav
628,717,bed,.\train\audio\bed\7c9b43f0_nohash_0.wav
629,718,bed,.\train\audio\bed\7c9b43f0_nohash_1.wav
630,719,bed,.\train\audio\bed\7cbf645a_nohash_0.wav
631,720,bed,.\train\audio\bed\7cf14c54_nohash_0.wav
632,721,bed,.\train\audio\bed\7d149b38_nohash_0.wav
633,722,bed,.\train\audio\bed\7d149b38_nohash_1.wav
634,723,bed,.\train\audio\bed\7d5f87c8_nohash_0.wav
635,724,bed,.\train\audio\bed\7dc50b88_nohash_0.wav
636,725,bed,.\train\audio\bed\7dc95912_nohash_0.wav
637,726,bed,.\train\audio\bed\7e1054e7_nohash_0.wav
638,727,bed,.\train\audio\bed\7e4fa1d8_nohash_0.wav
639,728,bed,.\train\audio\bed\7e783e3f_nohash_0.wav
640,729,bed,.\train\audio\bed\7ea032f3_nohash_0.wav
641,730,bed,.\train\audio\bed\7eee5973_nohash_0.wav
642,731,bed,.\train\audio\bed\7eee5973_nohash_1.wav
643,732,bed,.\train\audio\bed\7eee5973_nohash_2.wav
644,733,bed,.\train\audio\bed\7f17667c_nohash_0.wav
645,734,bed,.\train\audio\bed\7f17667c_nohash_1.wav
646,735,bed,.\train\audio\bed\7f74626f_nohash_0.wav
647,736,bed,.\train\audio\bed\7fa5fa1f_nohash_0.wav
648,737,bed,.\train\audio\bed\7fc74fbe_nohash_0.wav
649,739,bed,.\train\audio\bed\7ff085e1_nohash_0.wav
650,740,bed,.\train\audio\bed\7ff4fc72_nohash_0.wav
651,741,bed,.\train\audio\bed\8012c69d_nohash_0.wav
652,742,bed,.\train\audio\bed\80c17118_nohash_0.wav
653,743,bed,.\train\audio\bed\80c17118_nohash_1.wav
654,744,bed,.\train\audio\bed\80c17118_nohash_2.wav
655,745,bed,.\train\audio\bed\80c45ed6_nohash_0.wav
656,746,bed,.\train\audio\bed\80c45ed6_nohash_1.wav
657,747,bed,.\train\audio\bed\80fe1dc7_nohash_0.wav
658,748,bed,.\train\audio\bed\80fe1dc7_nohash_1.wav
659,749,bed,.\train\audio\bed\80fe1dc7_nohash_2.wav
660,750,bed,.\train\audio\bed\810c99be_nohash_0.wav
661,752,bed,.\train\audio\bed\813b82a6_nohash_0.wav
662,753,bed,.\train\audio\bed\815f0f03_nohash_0.wav
663,754,bed,.\train\audio\bed\81a345a3_nohash_0.wav
664,755,bed,.\train\audio\bed\81a345a3_nohash_1.wav
665,756,bed,.\train\audio\bed\81dc4a94_nohash_0.wav
666,757,bed,.\train\audio\bed\825f450d_nohash_0.wav
667,758,bed,.\train\audio\bed\825f450d_nohash_1.wav
668,759,bed,.\train\audio\bed\825f450d_nohash_2.wav
669,760,bed,.\train\audio\bed\826268f8_nohash_0.wav
670,761,bed,.\train\audio\bed\8281a2a8_nohash_0.wav
671,762,bed,.\train\audio\bed\82b99576_nohash_0.wav
672,763,bed,.\train\audio\bed\82e7204d_nohash_0.wav
673,764,bed,.\train\audio\bed\8335f893_nohash_0.wav
674,765,bed,.\train\audio\bed\834f03fe_nohash_0.wav
675,766,bed,.\train\audio\bed\837f7378_nohash_0.wav
676,767,bed,.\train\audio\bed\83c9e7e6_nohash_0.wav
677,768,bed,.\train\audio\bed\83c9e7e6_nohash_1.wav
678,769,bed,.\train\audio\bed\83c9e7e6_nohash_2.wav
679,770,bed,.\train\audio\bed\83f9c4ab_nohash_0.wav
680,771,bed,.\train\audio\bed\83f9c4ab_nohash_1.wav
681,772,bed,.\train\audio\bed\840eab5a_nohash_0.wav
682,773,bed,.\train\audio\bed\8442ea62_nohash_0.wav
683,774,bed,.\train\audio\bed\8442ea62_nohash_1.wav
684,775,bed,.\train\audio\bed\84999496_nohash_0.wav
685,776,bed,.\train\audio\bed\84bf12ff_nohash_0.wav
686,777,bed,.\train\audio\bed\84d1e469_nohash_0.wav
687,779,bed,.\train\audio\bed\850e2222_nohash_1.wav
688,780,bed,.\train\audio\bed\8523766b_nohash_0.wav
689,782,bed,.\train\audio\bed\857366dd_nohash_0.wav
690,783,bed,.\train\audio\bed\857366dd_nohash_1.wav
691,784,bed,.\train\audio\bed\85b877b5_nohash_0.wav
692,785,bed,.\train\audio\bed\863880b7_nohash_0.wav
693,786,bed,.\train\audio\bed\863880b7_nohash_1.wav
694,787,bed,.\train\audio\bed\86402da1_nohash_0.wav
695,788,bed,.\train\audio\bed\86402da1_nohash_1.wav
696,790,bed,.\train\audio\bed\86648261_nohash_1.wav
697,791,bed,.\train\audio\bed\86f12ac0_nohash_0.wav
698,792,bed,.\train\audio\bed\87014d40_nohash_0.wav
699,793,bed,.\train\audio\bed\876c84d6_nohash_0.wav
700,794,bed,.\train\audio\bed\876c84d6_nohash_1.wav
701,795,bed,.\train\audio\bed\8781f4c1_nohash_0.wav
702,796,bed,.\train\audio\bed\8781f4c1_nohash_1.wav
703,797,bed,.\train\audio\bed\87c62767_nohash_0.wav
704,799,bed,.\train\audio\bed\881583a6_nohash_0.wav
705,800,bed,.\train\audio\bed\8830e17f_nohash_0.wav
706,801,bed,.\train\audio\bed\884ae8e1_nohash_0.wav
707,802,bed,.\train\audio\bed\888a0c49_nohash_0.wav
708,804,bed,.\train\audio\bed\88e90bc1_nohash_0.wav
709,805,bed,.\train\audio\bed\89d6d11e_nohash_0.wav
710,806,bed,.\train\audio\bed\89f3ab7d_nohash_0.wav
711,807,bed,.\train\audio\bed\89f3ab7d_nohash_1.wav
712,808,bed,.\train\audio\bed\89f680f3_nohash_0.wav
713,809,bed,.\train\audio\bed\89f680f3_nohash_1.wav
714,810,bed,.\train\audio\bed\89f680f3_nohash_2.wav
715,811,bed,.\train\audio\bed\8a0457c9_nohash_0.wav
716,812,bed,.\train\audio\bed\8a0457c9_nohash_1.wav
717,814,bed,.\train\audio\bed\8a28231e_nohash_1.wav
718,815,bed,.\train\audio\bed\8a5acefd_nohash_0.wav
719,816,bed,.\train\audio\bed\8a744054_nohash_0.wav
720,817,bed,.\train\audio\bed\8aa35b0c_nohash_0.wav
721,818,bed,.\train\audio\bed\8aa35b0c_nohash_1.wav
722,819,bed,.\train\audio\bed\8b39e36f_nohash_0.wav
723,820,bed,.\train\audio\bed\8b39e36f_nohash_1.wav
724,821,bed,.\train\audio\bed\8b775397_nohash_0.wav
725,822,bed,.\train\audio\bed\8b775397_nohash_1.wav
726,823,bed,.\train\audio\bed\8bbd98d0_nohash_0.wav
727,824,bed,.\train\audio\bed\8c3c4715_nohash_0.wav
728,825,bed,.\train\audio\bed\8c3c4715_nohash_1.wav
729,826,bed,.\train\audio\bed\8c4854bc_nohash_0.wav
730,828,bed,.\train\audio\bed\8c4854bc_nohash_2.wav
731,829,bed,.\train\audio\bed\8c7c9168_nohash_0.wav
732,830,bed,.\train\audio\bed\8c7f81df_nohash_0.wav
733,832,bed,.\train\audio\bed\8d5d076d_nohash_0.wav
734,833,bed,.\train\audio\bed\8d8d9855_nohash_0.wav
735,834,bed,.\train\audio\bed\8d8d9855_nohash_1.wav
736,835,bed,.\train\audio\bed\8d8d9855_nohash_2.wav
737,836,bed,.\train\audio\bed\8dd24423_nohash_0.wav
738,837,bed,.\train\audio\bed\8dd24423_nohash_1.wav
739,838,bed,.\train\audio\bed\8e05039f_nohash_0.wav
740,839,bed,.\train\audio\bed\8ea22de7_nohash_0.wav
741,840,bed,.\train\audio\bed\8eb4a1bf_nohash_0.wav
742,841,bed,.\train\audio\bed\8ec6dab6_nohash_0.wav
743,842,bed,.\train\audio\bed\8ec6dab6_nohash_1.wav
744,843,bed,.\train\audio\bed\8f3f252c_nohash_1.wav
745,844,bed,.\train\audio\bed\8f3f252c_nohash_2.wav
746,845,bed,.\train\audio\bed\8f4c551f_nohash_0.wav
747,847,bed,.\train\audio\bed\902258bb_nohash_1.wav
748,848,bed,.\train\audio\bed\90b0b91a_nohash_0.wav
749,849,bed,.\train\audio\bed\91223b83_nohash_0.wav
750,850,bed,.\train\audio\bed\918a2473_nohash_0.wav
751,851,bed,.\train\audio\bed\9190045a_nohash_0.wav
752,852,bed,.\train\audio\bed\919d3c0e_nohash_0.wav
753,853,bed,.\train\audio\bed\91cdef62_nohash_0.wav
754,854,bed,.\train\audio\bed\91cdef62_nohash_1.wav
755,855,bed,.\train\audio\bed\91cdef62_nohash_2.wav
756,856,bed,.\train\audio\bed\92037d73_nohash_0.wav
757,857,bed,.\train\audio\bed\924c1a04_nohash_0.wav
758,859,bed,.\train\audio\bed\92a9c5e6_nohash_0.wav
759,860,bed,.\train\audio\bed\92b2bf59_nohash_0.wav
760,861,bed,.\train\audio\bed\92b2bf59_nohash_1.wav
761,862,bed,.\train\audio\bed\92b2bf59_nohash_2.wav
762,863,bed,.\train\audio\bed\92e17cc4_nohash_0.wav
763,864,bed,.\train\audio\bed\937b433e_nohash_0.wav
764,865,bed,.\train\audio\bed\93ec8b84_nohash_0.wav
765,866,bed,.\train\audio\bed\93ec8b84_nohash_1.wav
766,867,bed,.\train\audio\bed\94de6a6a_nohash_0.wav
767,868,bed,.\train\audio\bed\94e6864f_nohash_0.wav
768,869,bed,.\train\audio\bed\94e6864f_nohash_1.wav
769,870,bed,.\train\audio\bed\94e6864f_nohash_2.wav
770,871,bed,.\train\audio\bed\94e6864f_nohash_3.wav
771,872,bed,.\train\audio\bed\94e6864f_nohash_4.wav
772,873,bed,.\train\audio\bed\951cac20_nohash_0.wav
773,874,bed,.\train\audio\bed\951cac20_nohash_1.wav
774,875,bed,.\train\audio\bed\95218ce8_nohash_0.wav
775,876,bed,.\train\audio\bed\95299b6c_nohash_0.wav
776,877,bed,.\train\audio\bed\953fe1ad_nohash_0.wav
777,878,bed,.\train\audio\bed\9587481f_nohash_0.wav
778,880,bed,.\train\audio\bed\9637f43f_nohash_1.wav
779,882,bed,.\train\audio\bed\96a48d28_nohash_0.wav
780,883,bed,.\train\audio\bed\96ab6565_nohash_0.wav
781,884,bed,.\train\audio\bed\96c67073_nohash_0.wav
782,885,bed,.\train\audio\bed\96c67073_nohash_1.wav
783,886,bed,.\train\audio\bed\9799379a_nohash_0.wav
784,887,bed,.\train\audio\bed\97addd88_nohash_0.wav
785,888,bed,.\train\audio\bed\97ae8b25_nohash_0.wav
786,889,bed,.\train\audio\bed\97ae8b25_nohash_1.wav
787,890,bed,.\train\audio\bed\97e0c576_nohash_0.wav
788,892,bed,.\train\audio\bed\97e0c576_nohash_2.wav
789,893,bed,.\train\audio\bed\97e0c576_nohash_3.wav
790,894,bed,.\train\audio\bed\97f493b9_nohash_0.wav
791,895,bed,.\train\audio\bed\97f4c236_nohash_0.wav
792,896,bed,.\train\audio\bed\981e2a16_nohash_0.wav
793,897,bed,.\train\audio\bed\981e2a16_nohash_1.wav
794,898,bed,.\train\audio\bed\982babaf_nohash_0.wav
795,899,bed,.\train\audio\bed\98447c43_nohash_0.wav
796,900,bed,.\train\audio\bed\98447c43_nohash_1.wav
797,901,bed,.\train\audio\bed\98582fee_nohash_0.wav
798,902,bed,.\train\audio\bed\98582fee_nohash_1.wav
799,903,bed,.\train\audio\bed\9886d8bf_nohash_0.wav
800,904,bed,.\train\audio\bed\988e2f9a_nohash_0.wav
801,905,bed,.\train\audio\bed\988e2f9a_nohash_1.wav
802,906,bed,.\train\audio\bed\989a2213_nohash_0.wav
803,907,bed,.\train\audio\bed\989a2213_nohash_1.wav
804,908,bed,.\train\audio\bed\99081f4d_nohash_0.wav
805,909,bed,.\train\audio\bed\997867e7_nohash_0.wav
806,910,bed,.\train\audio\bed\99e6cab8_nohash_0.wav
807,911,bed,.\train\audio\bed\99e6cab8_nohash_1.wav
808,912,bed,.\train\audio\bed\99fad6a0_nohash_0.wav
809,913,bed,.\train\audio\bed\99fad6a0_nohash_1.wav
810,914,bed,.\train\audio\bed\9a356ab9_nohash_0.wav
811,915,bed,.\train\audio\bed\9a43b64b_nohash_0.wav
812,916,bed,.\train\audio\bed\9a4d12fd_nohash_0.wav
813,917,bed,.\train\audio\bed\9a4d12fd_nohash_1.wav
814,918,bed,.\train\audio\bed\9a69672b_nohash_0.wav
815,919,bed,.\train\audio\bed\9a7c1f83_nohash_0.wav
816,920,bed,.\train\audio\bed\9a7c1f83_nohash_1.wav
817,921,bed,.\train\audio\bed\9aa21fa9_nohash_0.wav
818,922,bed,.\train\audio\bed\9aa5439d_nohash_0.wav
819,923,bed,.\train\audio\bed\9ab86dd0_nohash_0.wav
820,924,bed,.\train\audio\bed\9acd0254_nohash_0.wav
821,925,bed,.\train\audio\bed\9b027ecf_nohash_0.wav
822,926,bed,.\train\audio\bed\9b027ecf_nohash_1.wav
823,927,bed,.\train\audio\bed\9b3ea809_nohash_0.wav
824,928,bed,.\train\audio\bed\9b402bc2_nohash_0.wav
825,929,bed,.\train\audio\bed\9b402bc2_nohash_1.wav
826,930,bed,.\train\audio\bed\9b5815cd_nohash_1.wav
827,931,bed,.\train\audio\bed\9b5815cd_nohash_2.wav
828,932,bed,.\train\audio\bed\9bea2ac7_nohash_0.wav
829,933,bed,.\train\audio\bed\9beccfc8_nohash_0.wav
830,934,bed,.\train\audio\bed\9c06a3f3_nohash_0.wav
831,935,bed,.\train\audio\bed\9c59dd28_nohash_0.wav
832,936,bed,.\train\audio\bed\9ce7a419_nohash_0.wav
833,937,bed,.\train\audio\bed\9d050657_nohash_0.wav
834,938,bed,.\train\audio\bed\9d050657_nohash_1.wav
835,939,bed,.\train\audio\bed\9d4bab4f_nohash_0.wav
836,940,bed,.\train\audio\bed\9d8ac38b_nohash_0.wav
837,941,bed,.\train\audio\bed\9db2bfe9_nohash_0.wav
838,942,bed,.\train\audio\bed\9dc1889e_nohash_0.wav
839,944,bed,.\train\audio\bed\9e42ae25_nohash_0.wav
840,945,bed,.\train\audio\bed\9e46cfa1_nohash_0.wav
841,946,bed,.\train\audio\bed\9e6bb505_nohash_0.wav
842,947,bed,.\train\audio\bed\9e6bb505_nohash_1.wav
843,948,bed,.\train\audio\bed\9efe5140_nohash_0.wav
844,949,bed,.\train\audio\bed\9efe5140_nohash_1.wav
845,951,bed,.\train\audio\bed\9f869f70_nohash_0.wav
846,952,bed,.\train\audio\bed\9ff1b8b6_nohash_0.wav
847,953,bed,.\train\audio\bed\9ff2d2f4_nohash_0.wav
848,954,bed,.\train\audio\bed\a108341b_nohash_0.wav
849,955,bed,.\train\audio\bed\a16b3102_nohash_0.wav
850,956,bed,.\train\audio\bed\a16b3102_nohash_1.wav
851,957,bed,.\train\audio\bed\a19452d5_nohash_0.wav
852,959,bed,.\train\audio\bed\a19452d5_nohash_2.wav
853,960,bed,.\train\audio\bed\a1a59b72_nohash_0.wav
854,961,bed,.\train\audio\bed\a1c63f25_nohash_0.wav
855,962,bed,.\train\audio\bed\a1cff772_nohash_0.wav
856,963,bed,.\train\audio\bed\a1dd919f_nohash_0.wav
857,964,bed,.\train\audio\bed\a24582a0_nohash_0.wav
858,965,bed,.\train\audio\bed\a24582a0_nohash_1.wav
859,966,bed,.\train\audio\bed\a2473d62_nohash_0.wav
860,967,bed,.\train\audio\bed\a2473d62_nohash_1.wav
861,968,bed,.\train\audio\bed\a24cf51c_nohash_0.wav
862,969,bed,.\train\audio\bed\a24cf51c_nohash_1.wav
863,971,bed,.\train\audio\bed\a2b16113_nohash_1.wav
864,972,bed,.\train\audio\bed\a2b16113_nohash_2.wav
865,974,bed,.\train\audio\bed\a2fefcb4_nohash_0.wav
866,976,bed,.\train\audio\bed\a3255f5c_nohash_1.wav
